id,time_utc,time_dk,price_area,total_load,total_wind,wind_offshore,wind_onshore,solar,exchange_continent,exchange_great_belt,exchange_nordic,exchange_gb,net_exchange,created_at
935824962576086,2025-12-13 03:15:00,2025-12-13 04:15:00,DK1,2432.73,1157.0,757.19,399.81,2.43,-553.8,-62.35,593.85,172.25,149.95,2026-08-30 08:43:55.856423
554335154055540,2025-12-12 22:15:00,2025-12-12 23:15:00,DK1,2513.19,967.97,629.12,338.85,2.59,-506.02,-89.52,534.68,282.15,221.29001,2026-08-30 08:43:55.856423
118853588495519,2025-12-12 20:30:00,2025-12-12 21:30:00,DK1,2639.31,1273.55,829.87,443.68,1.86,-531.45,-88.58,461.43,288.33,129.72997,2026-08-30 08:43:55.856423
965228932586083,2025-12-12 18:15:00,2025-12-12 19:15:00,DK1,2885.35,1015.75,560.62,455.13,0.3,-440.09,-102.96,462.07,281.87,200.89,2026-08-30 08:43:55.856423
839616492670695,2025-12-12 12:45:00,2025-12-12 13:45:00,DK1,3144.93,438.45,213.69,224.76,59.73,-330.89,-84.68,517.13,288.3,389.86,2026-08-30 08:43:55.856423
638963508553770,2025-12-12 09:30:00,2025-12-12 10:30:00,DK1,3353.41,583.52,283.35,300.17,58.77,-127.95,-92.44,351.23,274.32,405.16003,2026-08-30 08:43:55.856423
823804854068186,2025-12-11 23:30:00,2025-12-12 00:30:00,DK1,2667.69,2444.44,1045.4,1399.04,5.76,-818.71,26.07,567.22,218.68,-6.740058,2026-08-30 08:43:55.856423
851218417975756,2025-12-11 18:00:00,2025-12-11 19:00:00,DK1,2850.81,2459.04,1363.99,1095.05,5.76,-480.79,110.94,615.34,-381.9,-136.40997,2026-08-30 08:43:55.856423
81565585359161,2025-12-11 13:45:00,2025-12-11 14:45:00,DK1,2842.24,3425.76,1395.28,2030.48,51.75,-127.55,50.67,169.65,-381.9,-289.13,2026-08-30 08:43:55.856423
257140801314004,2025-12-11 08:00:00,2025-12-11 09:00:00,DK1,3660.43,3959.42,1439.27,2520.15,13.56,118.1,99.42,4.61,-381.9,-159.77,2026-08-30 08:43:55.856423
630427990307866,2025-12-11 06:45:00,2025-12-11 07:45:00,DK1,3522.93,4163.98,1426.66,2737.32,10.79,141.32,69.71,-48.3,-362.19,-199.45999,2026-08-30 08:43:55.856423
609438072041666,2025-12-11 06:30:00,2025-12-11 07:30:00,DK1,3459.6,4197.92,1464.35,2733.57,10.82,-35.34,119.05,-123.52,-195.45,-235.26,2026-08-30 08:43:55.856423
285175390324740,2025-12-10 22:45:00,2025-12-10 23:45:00,DK1,2778.81,4583.51,1485.19,3098.32,11.05,-169.36,144.03,-125.62,-368.72,-519.67,2026-08-30 08:43:55.856423
406214219453681,2025-12-10 19:15:00,2025-12-10 20:15:00,DK1,3171.04,4505.74,1490.4,3015.34,10.98,-184.26,135.34,10.89,-381.9,-419.93,2026-08-30 08:43:55.856423
394818692667412,2025-12-10 18:45:00,2025-12-10 19:45:00,DK1,3235.85,4508.8203,1477.22,3031.6,11.01,-183.91,113.49,30.59,-381.9,-421.73,2026-08-30 08:43:55.856423
215388948596655,2025-12-10 17:15:00,2025-12-10 18:15:00,DK1,3450.85,4156.41,1468.15,2688.26,10.09,-183.79,69.63,233.3,-381.9,-262.75998,2026-08-30 08:43:55.856423
556196128863112,2025-12-10 14:45:00,2025-12-10 15:45:00,DK1,3417.63,3529.43,1396.47,2132.96,8.92,-185.4,48.94,360.95,-349.77,-125.27997,2026-08-30 08:43:55.856423
572175658670532,2025-12-10 13:45:00,2025-12-10 14:45:00,DK1,3463.41,3582.95,1350.81,2232.14,60.17,-139.11,24.59,335.55,-358.69,-137.66002,2026-08-30 08:43:55.856423
535414675281765,2025-12-10 09:15:00,2025-12-10 10:15:00,DK1,3522.53,3497.2,1388.59,2108.61,156.25,-184.08,25.33,379.35,-381.72,-161.12,2026-08-30 08:43:55.856423
916849430470904,2025-12-10 02:30:00,2025-12-10 03:30:00,DK1,3009.34,4361.61,1471.38,2890.23,10.48,34.95,126.83,-416.93,-34.66,-289.81,2026-08-30 08:43:55.856423
808246689224199,2025-12-09 10:30:00,2025-12-09 11:30:00,DK1,3442.25,1040.9401,448.01,592.93,104.98,145.79,-91.34,81.08,280.64,416.17,2026-08-30 08:43:55.856423
733583554187441,2025-12-09 03:45:00,2025-12-09 04:45:00,DK1,2579.72,2279.8699,879.54,1400.33,3.98,-591.74,25.68,391.5,235.25,60.69001,2026-08-30 08:43:55.856423
514922022796342,2025-12-09 02:45:00,2025-12-09 03:45:00,DK1,2556.89,2602.43,1052.86,1549.57,5.87,-489.64,14.42,356.67,84.39,-34.160004,2026-08-30 08:43:55.856423
19134381255037,2025-12-09 01:30:00,2025-12-09 02:30:00,DK1,2733.93,2885.21,1096.44,1788.77,6.93,-391.71,34.44,405.08,-133.75,-85.94,2026-08-30 08:43:55.856423
933892865593154,2025-12-09 01:15:00,2025-12-09 02:15:00,DK1,2762.38,3033.9,1169.11,1864.79,7.96,-373.25,49.09,384.72,-145.72,-85.16,2026-08-30 08:43:55.856423
305896773139356,2025-12-08 22:45:00,2025-12-08 23:45:00,DK1,2762.72,3694.13,1361.19,2332.94,10.28,-250.2,114.34,182.91,-331.43,-284.38,2026-08-30 08:43:55.856423
587937345240232,2025-12-08 21:00:00,2025-12-08 22:00:00,DK1,2921.97,3674.38,1298.24,2376.14,10.48,-332.37,154.34,237.29,-381.32,-322.06003,2026-08-30 08:43:55.856423
953931969551948,2025-12-08 16:15:00,2025-12-08 17:15:00,DK1,3560.35,3819.79,1407.19,2412.6,9.01,-169.34,77.27,284.79,-381.85,-189.12999,2026-08-30 08:43:55.856423
109826757339298,2025-12-08 12:30:00,2025-12-08 13:30:00,DK1,3451.79,4678.75,1460.5,3218.25,119.39,-131.56,108.98,-32.58,-381.85,-437.01,2026-08-30 08:43:55.856423
193747916771068,2025-12-08 05:00:00,2025-12-08 06:00:00,DK1,2953.55,4624.5103,1489.54,3134.97,11.08,-80.43,142.15,-246.65,-230.88,-415.81,2026-08-30 08:43:55.856423
373401299620558,2025-12-07 23:45:00,2025-12-08 00:45:00,DK1,2995.64,3530.82,1409.76,2121.06,5.33,707.12,-78.44,-485.19,-206.13,-62.640015,2026-08-30 08:43:55.856423
179910003496328,2025-12-07 21:45:00,2025-12-07 22:45:00,DK1,2624.24,2496.5798,1226.25,1270.33,2.74,56.23,140.66,68.46,-261.84,3.510007,2026-08-30 08:43:55.856423
62221992291238,2025-12-07 15:30:00,2025-12-07 16:30:00,DK1,3104.1,1011.88,454.01,557.87,0.65,-425.03,-121.76,615.3,288.42,356.93,2026-08-30 08:43:55.856423
311748626885401,2025-12-07 13:45:00,2025-12-07 14:45:00,DK1,2939.39,1026.52,487.7,538.82,36.04,-412.89,-138.73,615.31,266.89,330.58002,2026-08-30 08:43:55.856423
770136763783623,2025-12-07 08:15:00,2025-12-07 09:15:00,DK1,2783.01,1429.0701,748.51,680.56,15.7,-127.35,-68.81,612.75,-215.17,201.42001,2026-08-30 08:43:55.856423
502071577049131,2025-12-06 22:15:00,2025-12-06 23:15:00,DK1,2613.43,2240.78,1186.67,1054.11,3.65,14.79,102.93,239.45,-358.12,-0.949998,2026-08-30 08:43:55.856423
85043566772504,2025-12-06 13:30:00,2025-12-06 14:30:00,DK1,3044.74,2399.1199,1270.79,1128.33,42.22,-240.37,95.92,479.18,-313.68,21.050003,2026-08-30 08:43:55.856423
272153158649031,2025-12-06 10:15:00,2025-12-06 11:15:00,DK1,3025.43,2386.71,1192.1,1194.61,169.44,-106.36,81.11,350.03,-355.59,-30.809998,2026-08-30 08:43:55.856423
30602659389315,2025-12-06 06:45:00,2025-12-06 07:45:00,DK1,2756.57,2052.3699,1152.46,899.91,2.69,251.87,63.21,84.84,-278.16,121.75999,2026-08-30 08:43:55.856423
399170454906019,2025-12-06 03:45:00,2025-12-06 04:45:00,DK1,2661.61,1394.38,1011.4,382.98,0.44,124.86,-38.02,271.44,-90.65,267.63,2026-08-30 08:43:55.856423
74343313321420,2025-12-05 19:45:00,2025-12-05 20:45:00,DK1,2934.6,611.02,333.2,277.82,0.13,-388.95,-71.23,551.01,288.32,379.15,2026-08-30 08:43:55.856423
415578145319734,2025-12-05 17:00:00,2025-12-05 18:00:00,DK1,3353.49,736.65,309.48,427.17,0.12,-385.33,-25.53,512.38,288.32,389.84003,2026-08-30 08:43:55.856423
701475488874142,2025-12-05 09:30:00,2025-12-05 10:30:00,DK1,3616.11,1037.22,438.27,598.95,25.54,-370.02,65.51,363.69,288.32,347.50003,2026-08-30 08:43:55.856423
692704891503405,2025-12-05 09:15:00,2025-12-05 10:15:00,DK1,3624.86,1078.87,424.71,654.16,19.78,-366.39,63.47,363.75,288.32,349.15,2026-08-30 08:43:55.856423
200107347090688,2025-12-05 06:45:00,2025-12-05 07:45:00,DK1,3424.28,1465.95,588.63,877.32,0.96,-471.68,30.15,360.5,288.32,207.29001,2026-08-30 08:43:55.856423
379134510015012,2025-12-04 19:45:00,2025-12-04 20:45:00,DK1,3027.05,856.28,433.95,422.33,0.12,-445.87,-57.72,522.8,285.21,304.41998,2026-08-30 08:43:55.856423
574755941123631,2025-12-04 19:30:00,2025-12-04 20:30:00,DK1,3057.69,845.76,437.82,407.94,0.11,-433.08,-67.92,540.02,257.78,296.80005,2026-08-30 08:43:55.856423
750670098185019,2025-12-04 17:45:00,2025-12-04 18:45:00,DK1,3354.31,820.46,505.18,315.28,0.11,-272.64,-51.39,407.77,288.5,372.24,2026-08-30 08:43:55.856423
867057687559401,2025-12-04 12:15:00,2025-12-04 13:15:00,DK1,3520.49,546.36,381.85,164.51,65.14,-292.73,-45.24,502.01,288.5,452.54,2026-08-30 08:43:55.856423
62311504235339,2025-12-04 09:00:00,2025-12-04 10:00:00,DK1,3555.57,610.73,383.46,227.27,34.08,-289.76,-58.6,529.02,288.5,469.16,2026-08-30 08:43:55.856423
259638395498207,2025-12-04 07:00:00,2025-12-04 08:00:00,DK1,3443.56,534.17004,308.64,225.53,1.07,-339.56,-28.32,550.84,288.5,471.46002,2026-08-30 08:43:55.856423
545283121534114,2025-12-03 22:45:00,2025-12-03 23:45:00,DK1,,446.66,202.67,243.99,0.18,-292.1,-101.77,542.59,288.5,437.22003,2026-08-30 08:43:55.856423
196851924376517,2025-12-03 22:00:00,2025-12-03 23:00:00,DK1,2869.94,0.0,,,,,,,,0.0,2026-08-30 08:43:55.856423
872187289947679,2025-12-03 13:00:00,2025-12-03 14:00:00,DK1,3383.95,519.27997,353.36,165.92,59.21,-406.29,-115.82,550.9,288.5,317.29,2026-08-30 08:43:55.856423
822820666990996,2025-12-03 12:15:00,2025-12-03 13:15:00,DK1,3423.97,564.33,382.37,181.96,84.08,-392.26,-153.02,550.88,288.5,294.1,2026-08-30 08:43:55.856423
96777263916161,2025-12-03 11:00:00,2025-12-03 12:00:00,DK1,3413.48,535.21,332.26,202.95,112.5,-389.83,-153.87,550.91,288.5,295.71,2026-08-30 08:43:55.856423
191114238392613,2025-12-03 10:00:00,2025-12-03 11:00:00,DK1,3504.09,526.63,306.22,220.41,88.68,-356.39,-114.09,551.04,288.5,369.05997,2026-08-30 08:43:55.856423
347504501991926,2025-12-03 09:15:00,2025-12-03 10:15:00,DK1,3501.64,532.44,325.75,206.69,69.5,-311.77,-130.41,498.63,288.5,344.95,2026-08-30 08:43:55.856423
77485183354751,2025-12-03 07:00:00,2025-12-03 08:00:00,DK1,3394.84,384.15,207.57,176.58,0.12,-361.02,-141.38,551.39,288.5,337.49002,2026-08-30 08:43:55.856423
973578491471030,2025-12-03 06:30:00,2025-12-03 07:30:00,DK1,3321.61,372.46,210.64,161.82,0.43,-355.12,-139.96,551.42,288.5,344.83997,2026-08-30 08:43:55.856423
689850981555701,2025-12-03 03:45:00,2025-12-03 04:45:00,DK1,2643.16,610.52,368.26,242.26,0.77,-439.6,-25.18,513.29,288.5,337.00998,2026-08-30 08:43:55.856423
466802570026194,2025-12-03 01:15:00,2025-12-03 02:15:00,DK1,2883.81,497.65002,210.36,287.29,1.16,-308.67,-21.4,496.25,288.24,454.41998,2026-08-30 08:43:55.856423
643074599151196,2025-12-02 22:00:00,2025-12-02 23:00:00,DK1,2840.27,943.37,426.44,516.93,1.34,-522.54,-33.66,551.43,288.35,283.58002,2026-08-30 08:43:55.856423
705664453224455,2025-12-02 21:30:00,2025-12-02 22:30:00,DK1,2939.91,1029.88,492.83,537.05,2.28,-466.3,-70.93,551.65,288.35,302.77005,2026-08-30 08:43:55.856423
951264717871,2025-12-02 19:15:00,2025-12-02 20:15:00,DK1,3168.22,1333.21,593.17,740.04,2.61,-539.66,-54.05,551.39,255.63,213.31004,2026-08-30 08:43:55.856423
719077042786641,2025-12-02 11:15:00,2025-12-02 12:15:00,DK1,3554.87,3311.16,1431.88,1879.28,200.87,-501.11,46.58,479.09,-190.84,-166.27998,2026-08-30 08:43:55.856423
341278986202520,2025-12-02 08:45:00,2025-12-02 09:45:00,DK1,3599.7,3871.6,1459.99,2411.61,81.63,-205.16,88.84,240.77,-381.64,-257.19003,2026-08-30 08:43:55.856423
232018558972968,2025-12-02 07:15:00,2025-12-02 08:15:00,DK1,3599.64,4092.64,1469.99,2622.65,6.57,-159.99,62.05,155.34,-355.54,-298.14,2026-08-30 08:43:55.856423
515052720443657,2025-12-02 02:00:00,2025-12-02 03:00:00,DK1,3007.43,4313.78,1470.04,2843.74,10.86,-10.39,98.47,-139.49,-332.87,-384.28,2026-08-30 08:43:55.856423
639207120152356,2025-12-01 19:15:00,2025-12-01 20:15:00,DK1,3269.46,4590.1,1472.62,3117.48,5.17,-132.56,104.26,-117.89,-381.81,-528.0,2026-08-30 08:43:55.856423
975201477658761,2025-12-01 19:00:00,2025-12-01 20:00:00,DK1,3298.38,4612.35,1477.75,3134.6,5.24,-108.63,101.08,-114.41,-381.81,-503.77,2026-08-30 08:43:55.856423
993320472929904,2025-12-01 12:45:00,2025-12-01 13:45:00,DK1,3573.84,3878.7703,1472.18,2406.59,110.16,-182.7,68.13,227.07,-381.74,-269.24,2026-08-30 08:43:55.856423
775183712199596,2025-12-01 12:00:00,2025-12-01 13:00:00,DK1,3551.45,3780.3901,1467.12,2313.27,157.36,-151.91,63.75,212.1,-381.54,-257.6,2026-08-30 08:43:55.856423
903290596313982,2025-12-01 11:30:00,2025-12-01 12:30:00,DK1,3529.7,3692.35,1468.04,2224.31,194.55,-149.56,63.12,203.5,-381.81,-264.75,2026-08-30 08:43:55.856423
717499486909589,2025-12-01 11:00:00,2025-12-01 12:00:00,DK1,3543.29,3588.3599,1465.08,2123.28,260.57,-151.56,67.71,211.85,-381.81,-253.81,2026-08-30 08:43:55.856423
693575442509064,2025-12-01 10:00:00,2025-12-01 11:00:00,DK1,3497.1,3156.22,1380.08,1776.14,349.24,-160.19,55.18,349.64,-381.81,-137.17998,2026-08-30 08:43:55.856423
21889824363832,2025-12-01 09:45:00,2025-12-01 10:45:00,DK1,3521.56,3091.46,1422.75,1668.71,298.83,-120.72,41.88,372.78,-381.81,-87.87,2026-08-30 08:43:55.856423
630829275494702,2025-12-01 07:45:00,2025-12-01 08:45:00,DK1,3461.76,2545.1301,1250.49,1294.64,40.55,-144.42,15.98,512.06,-379.28,4.340001,2026-08-30 08:43:55.856423
886390938234174,2025-12-01 07:00:00,2025-12-01 08:00:00,DK1,3443.11,2434.2302,1150.8,1283.43,6.57,-114.19,29.04,467.07,-358.12,23.80001,2026-08-30 08:43:55.856423
248828346498392,2025-12-01 06:00:00,2025-12-01 07:00:00,DK1,3193.04,2182.74,1059.38,1123.36,2.26,-155.13,55.62,377.68,-220.71,57.45998,2026-08-30 08:43:55.856423
138482195981135,2025-12-01 04:30:00,2025-12-01 05:30:00,DK1,2696.52,2793.57,1184.53,1609.04,6.2,-113.12,151.08,34.48,-168.33,-95.89,2026-08-30 08:43:55.856423
40248548484190,2025-12-01 00:45:00,2025-12-01 01:45:00,DK1,2795.4,4277.59,1461.2,2816.39,11.2,-293.62,142.86,-50.98,-245.11,-446.85,2026-08-30 08:43:55.856423
32398013145409,2025-11-30 23:30:00,2025-12-01 00:30:00,DK1,2805.56,4559.85,1469.61,3090.24,11.09,-209.01,144.06,-67.41,-370.63,-502.99002,2026-08-30 08:43:55.856423
92522231160167,2025-11-30 18:00:00,2025-11-30 19:00:00,DK1,3021.18,4611.44,1467.19,3144.25,11.15,-178.44,79.65,-63.18,-381.8,-543.76996,2026-08-30 08:43:55.856423
481531298061047,2025-11-30 17:15:00,2025-11-30 18:15:00,DK1,3124.71,4623.71,1469.99,3153.72,11.15,-184.62,67.47,-4.57,-381.8,-503.52,2026-08-30 08:43:55.856423
68029080438892,2025-11-30 16:15:00,2025-11-30 17:15:00,DK1,3229.03,4790.5903,1480.77,3309.82,11.06,-175.52,16.08,10.62,-381.8,-530.62,2026-08-30 08:43:55.856423
421340469183625,2025-11-30 11:00:00,2025-11-30 12:00:00,DK1,2954.59,4458.35,1466.27,2992.08,440.3,-161.24,45.82,-103.04,-381.8,-600.26,2026-08-30 08:43:55.856423
379835877122444,2025-11-30 08:45:00,2025-11-30 09:45:00,DK1,2813.6,3740.84,1460.99,2279.85,132.6,-179.32,114.88,6.57,-374.16,-432.03,2026-08-30 08:43:55.856423
910282211173592,2025-11-30 05:30:00,2025-11-30 06:30:00,DK1,2363.42,3208.2402,1433.43,1774.81,6.21,-213.95,157.45,19.21,-275.34,-312.63,2026-08-30 08:43:55.856423
860471230122285,2025-11-29 23:15:00,2025-11-30 00:15:00,DK1,2527.92,2243.8198,1296.08,947.74,2.64,-183.43,125.17,263.93,-275.38,-69.71001,2026-08-30 08:43:55.856423
608883410973661,2025-11-29 18:15:00,2025-11-29 19:15:00,DK1,2839.55,2492.53,1216.68,1275.85,6.23,-208.94,2.38,488.87,-381.68,-99.37,2026-08-30 08:43:55.856423
658064953062726,2025-11-29 16:30:00,2025-11-29 17:30:00,DK1,3080.02,2480.0198,1256.95,1223.07,9.63,-334.71,-66.22,496.66,-196.94,-101.20999,2026-08-30 08:43:55.856423
166748307634499,2025-11-29 07:00:00,2025-11-29 08:00:00,DK1,2797.05,3495.94,1398.79,2097.15,10.11,-267.74,41.64,231.91,-354.52,-348.70996,2026-08-30 08:43:55.856423
599800430632371,2025-11-29 03:30:00,2025-11-29 04:30:00,DK1,2494.53,4041.71,1442.06,2599.65,11.15,-236.41,141.0,-66.72,-320.6,-482.73,2026-08-30 08:43:55.856423
270520176554136,2025-11-29 03:00:00,2025-11-29 04:00:00,DK1,2569.24,4086.11,1445.5,2640.61,11.14,-235.6,147.9,-75.07,-320.5,-483.27002,2026-08-30 08:43:55.856423
608961519258443,2025-11-28 22:30:00,2025-11-28 23:30:00,DK1,2781.51,4605.26,1472.13,3133.13,11.17,-181.87,101.71,-101.1,-381.8,-563.06,2026-08-30 08:43:55.856423
773017470672480,2025-11-28 22:00:00,2025-11-28 23:00:00,DK1,2825.41,4654.8604,1476.76,3178.1,11.16,-170.44,96.89,-128.32,-381.8,-583.67,2026-08-30 08:43:55.856423
127710074443405,2025-11-28 21:15:00,2025-11-28 22:15:00,DK1,2880.12,4558.18,1477.68,3080.5,11.14,-188.41,128.75,-93.53,-381.8,-534.99,2026-08-30 08:43:55.856423
601959169889495,2025-11-28 17:00:00,2025-11-28 18:00:00,DK1,3368.82,4067.2798,1464.12,2603.16,10.72,-162.04,-50.7,268.4,-381.8,-326.13998,2026-08-30 08:43:55.856423
809831802846790,2025-11-28 15:15:00,2025-11-28 16:15:00,DK1,3360.81,4046.95,1458.63,2588.32,9.57,-217.98,29.91,238.87,-381.8,-331.0,2026-08-30 08:43:55.856423
418237447996150,2025-11-28 14:30:00,2025-11-28 15:30:00,DK1,3285.5,3936.49,1439.27,2497.22,26.17,-186.51,19.02,210.07,-376.21,-333.62997,2026-08-30 08:43:55.856423
551910113614414,2025-11-28 02:45:00,2025-11-28 03:45:00,DK1,3050.97,4484.39,1480.52,3003.87,9.37,-121.49,139.58,-191.36,-206.69,-379.96,2026-08-30 08:43:55.856423
494099105370145,2025-11-28 01:45:00,2025-11-28 02:45:00,DK1,3252.55,4585.78,1475.53,3110.25,9.68,-126.42,115.17,-187.95,-181.57,-380.77,2026-08-30 08:43:55.856423
969986082896583,2025-11-28 00:15:00,2025-11-28 01:15:00,DK1,3255.44,4673.2,1479.9,3193.3,9.16,-101.22,135.58,-195.39,-218.66,-379.69,2026-08-30 08:43:55.856423
186659268411428,2025-11-27 21:15:00,2025-11-27 22:15:00,DK1,3126.29,4603.81,1475.06,3128.75,9.49,-117.91,153.86,-207.74,-321.66,-493.45,2026-08-30 08:43:55.856423
938423430952786,2025-11-27 17:15:00,2025-11-27 18:15:00,DK1,3680.27,4012.86,1477.76,2535.1,8.07,-12.93,78.81,-59.31,-262.12,-255.55,2026-08-30 08:43:55.856423
133061616984405,2025-11-27 12:00:00,2025-11-27 13:00:00,DK1,3792.4,4623.25,1464.72,3158.53,65.92,53.0,58.61,-116.03,-368.94,-373.36,2026-08-30 08:43:55.856423
7187869735256,2025-11-27 10:45:00,2025-11-27 11:45:00,DK1,3869.76,4773.08,1465.07,3308.01,65.71,-12.29,53.97,-49.57,-380.87,-388.75998,2026-08-30 08:43:55.856423
615100756242031,2025-11-27 10:15:00,2025-11-27 11:15:00,DK1,3909.66,4726.73,1459.82,3266.91,68.29,6.89,-64.01,31.48,-381.83,-407.47,2026-08-30 08:43:55.856423
461502555077783,2025-11-27 09:45:00,2025-11-27 10:45:00,DK1,3894.12,4738.67,1467.51,3271.16,59.62,17.98,-102.08,92.28,-381.83,-373.65,2026-08-30 08:43:55.856423
276540100038761,2025-11-27 06:30:00,2025-11-27 07:30:00,DK1,3668.62,4454.06,1486.93,2967.13,5.7,-160.5,41.23,144.45,-313.32,-288.14,2026-08-30 08:43:55.856423
466030785652059,2025-11-26 21:45:00,2025-11-26 22:45:00,DK1,3096.66,1175.7,514.13,661.57,2.01,-409.25,-23.46,490.11,241.54,298.93997,2026-08-30 08:43:55.856423
426869613178631,2025-11-26 21:30:00,2025-11-26 22:30:00,DK1,3124.25,1099.42,468.2,631.22,1.81,-383.86,-44.3,434.81,273.19,279.84003,2026-08-30 08:43:55.856423
664704234445276,2025-11-26 09:15:00,2025-11-26 10:15:00,DK1,3640.91,101.45,27.36,74.09,389.73,-157.39,-37.06,305.47,288.39,399.41,2026-08-30 08:43:55.856423
863232218913946,2025-11-25 18:15:00,2025-11-25 19:15:00,DK1,3319.06,926.08997,391.98,534.11,4.36,-48.17,-122.43,203.98,141.11,174.49,2026-08-30 08:43:55.856423
764822545812867,2025-11-25 16:00:00,2025-11-25 17:00:00,DK1,3596.26,1052.48,486.77,565.71,4.43,-79.9,-82.42,239.77,117.77,195.22,2026-08-30 08:43:55.856423
948531095670889,2025-11-25 04:30:00,2025-11-25 05:30:00,DK1,2910.07,2771.45,1261.44,1510.01,9.47,-582.18,-29.0,206.73,220.45,-184.0,2026-08-30 08:43:55.856423
920638324690220,2025-11-25 03:15:00,2025-11-25 04:15:00,DK1,2926.88,2793.78,1310.51,1483.27,8.89,-641.49,-61.09,309.52,255.18,-137.88,2026-08-30 08:43:55.856423
826558272432264,2025-11-24 04:00:00,2025-11-24 05:00:00,DK1,2761.47,0.0,,,,,,,,0.0,2026-08-30 08:43:55.856423
742645909644269,2025-11-23 13:30:00,2025-11-23 14:30:00,DK1,3092.21,0.0,,,,,,,,0.0,2026-08-30 08:43:55.856423
289924703851894,2025-11-23 11:30:00,2025-11-23 12:30:00,DK1,3047.66,0.0,,,,,,,,0.0,2026-08-30 08:43:55.856423
413161602869342,2025-11-23 10:15:00,2025-11-23 11:15:00,DK1,3017.19,0.0,,,,,,,,0.0,2026-08-30 08:43:55.856423
3981766930852,2025-11-23 08:30:00,2025-11-23 09:30:00,DK1,2996.97,0.0,,,,,,,,0.0,2026-08-30 08:43:55.856423
999114346235229,2025-11-23 06:00:00,2025-11-23 07:00:00,DK1,2703.3,0.0,,,,,,,,0.0,2026-08-30 08:43:55.856423
622236419185983,2025-11-23 03:15:00,2025-11-23 04:15:00,DK1,2845.12,0.0,,,,,,,,0.0,2026-08-30 08:43:55.856423
245167105913187,2025-11-22 17:45:00,2025-11-22 18:45:00,DK1,3057.14,0.0,,,,,,,,0.0,2026-08-30 08:43:55.856423
512245204974350,2025-11-22 15:15:00,2025-11-22 16:15:00,DK1,3106.28,3551.71,1544.07,2007.64,10.74,,,,,0.0,2026-08-30 08:43:55.856423
698517505132095,2025-11-22 10:15:00,2025-11-22 11:15:00,DK1,3072.72,3298.96,1482.87,1816.09,394.08,,,,,0.0,2026-08-30 08:43:55.856423
115557442018874,2025-11-22 06:45:00,2025-11-22 07:45:00,DK1,2893.09,0.0,,,,,,,,0.0,2026-08-30 08:43:55.856423
519425559335725,2025-11-22 06:00:00,2025-11-22 07:00:00,DK1,2747.62,2982.8,1407.6,1575.2,10.52,,,,,0.0,2026-08-30 08:43:55.856423
34288171863825,2025-11-22 05:45:00,2025-11-22 06:45:00,DK1,2695.74,2963.29,1376.86,1586.43,11.17,,,,,0.0,2026-08-30 08:43:55.856423
158899035930541,2025-11-22 01:00:00,2025-11-22 02:00:00,DK1,2931.85,0.0,,,,,,,,0.0,2026-08-30 08:43:55.856423
984769242172220,2025-11-21 22:30:00,2025-11-21 23:30:00,DK1,2858.06,0.0,,,,,,,,0.0,2026-08-30 08:43:55.856423
211817809047279,2025-11-21 18:15:00,2025-11-21 19:15:00,DK1,,1075.96,351.98,723.98,1.56,,,,,0.0,2026-08-30 08:43:55.856423
701732359214900,2025-11-21 12:30:00,2025-11-21 13:30:00,DK1,3332.86,282.1,89.43,192.67,796.64,,,,,0.0,2026-08-30 08:43:55.856423
433473467754092,2025-11-21 12:00:00,2025-11-21 13:00:00,DK1,3397.99,253.17,65.93,187.24,898.5,183.51,-45.7,288.84,-261.05,165.6,2026-08-30 08:43:55.856423
589525337066677,2025-11-21 08:00:00,2025-11-21 09:00:00,DK1,3684.92,304.88998,180.25,124.64,192.74,-8.56,64.12,134.75,149.97,340.28,2026-08-30 08:43:55.856423
64720488151460,2025-11-21 06:45:00,2025-11-21 07:45:00,DK1,3660.41,335.19,190.64,144.55,0.04,-143.3,95.8,464.88,18.64,436.02,2026-08-30 08:43:55.856423
789914411531042,2025-11-21 06:30:00,2025-11-21 07:30:00,DK1,3623.56,336.76,184.76,152.0,0.0,-255.15,105.99,352.19,224.92,427.95,2026-08-30 08:43:55.856423
310742795654099,2025-11-21 05:30:00,2025-11-21 06:30:00,DK1,3291.16,479.94,263.31,216.63,0.01,-343.22,131.47,319.77,285.16,393.18,2026-08-30 08:43:55.856423
865861175656138,2025-11-21 04:00:00,2025-11-21 05:00:00,DK1,2901.24,735.63,363.46,372.17,0.03,-530.49,142.07,493.51,192.09,297.18002,2026-08-30 08:43:55.856423
5149843795878,2025-11-20 23:00:00,2025-11-21 00:00:00,DK1,3176.84,1235.98,551.93,684.05,0.03,-468.51,138.09,319.54,272.6,261.72,2026-08-30 08:43:55.856423
102142097521748,2025-11-20 21:00:00,2025-11-20 22:00:00,DK1,3177.19,1676.67,818.31,858.36,1.16,-486.48,108.42,331.62,196.91,150.46999,2026-08-30 08:43:55.856423
